Path,Surface(micron2),Phase_PV(nm),Phase_StdDev(nm),Phase_avg(nm),Phase_median(nm),Surface_density(pg/micron2),Dry_mass(pg),Optical_volume(micron3),Phase_max(nm),Phase_min(nm),Circularity,Perimeter(micron),Ellipse_axis_ratio,Convexity,Solidity,Surface_Centroid_X,Surface_Centroid_Y,Mass_Centroid_X,Mass_Centroid_Y
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0005.tif,456.151,539.939,175.331,241.283,242.483,1.34,611.453,110.061,532.153,-7.785,0.8,84.67,0.814,0.777,0.846,198.11,167.742,198.824,166.106
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0006.tif,437.532,557.34,175.085,253.262,263.318,1.407,615.614,110.81,547.23,-10.11,0.755,85.311,0.836,0.77,0.829,198.419,167.064,198.685,165.875
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0007.tif,442.461,565.599,176.694,249.768,260.637,1.388,613.958,110.512,557.67,-7.929,0.731,87.233,0.863,0.764,0.811,197.936,166.943,198.149,165.789
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0008.tif,451.222,549.136,176.811,243.182,252.6,1.351,609.606,109.729,538.611,-10.525,0.744,87.288,0.799,0.756,0.818,197.203,166.846,197.78,165.472
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0009.tif,437.532,551.105,176.358,251.556,260.872,1.398,611.466,110.064,545.578,-5.526,0.743,85.998,0.861,0.77,0.817,197.257,166.517,197.441,165.269
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0010.tif,445.199,563.623,176.548,247.511,253.46,1.375,612.175,110.191,555.839,-7.784,0.786,84.341,0.822,0.783,0.843,197.61,166.605,197.432,165.157
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0011.tif,443.008,559.576,177.74,248.049,254.573,1.378,610.489,109.888,550.301,-9.275,0.758,85.711,0.788,0.769,0.835,197.617,166.125,197.472,164.861
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0012.tif,507.625,558.39,183.491,217.807,194.824,1.21,614.245,110.564,555.732,-2.659,0.405,125.444,0.727,0.671,0.686,193.513,164.975,196.799,164.613
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0013.tif,461.627,573.91,182.459,238.782,234.238,1.327,612.379,110.228,564.829,-9.081,0.819,84.17,0.797,0.773,0.852,197.354,166.37,196.591,164.601
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0014.tif,440.27,551.257,176.83,246.889,254.762,1.372,603.878,108.698,547.985,-3.271,0.8,83.152,0.795,0.782,0.852,197.392,166.163,196.751,164.55
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0015.tif,433.152,568.18,175.409,250.983,258.692,1.394,603.964,108.714,554.367,-13.813,0.81,81.98,0.753,0.799,0.851,197.178,165.99,196.797,164.68
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0016.tif,422.747,559.582,173.67,257.321,267.8,1.43,604.344,108.782,549.575,-10.007,0.747,84.314,0.774,0.783,0.826,197.294,165.446,196.97,164.546
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0017.tif,424.938,566.28,174.967,257.051,266.06,1.428,606.837,109.231,556.681,-9.599,0.762,83.736,0.772,0.779,0.831,197.456,165.718,197.238,164.793
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0018.tif,433.152,548.098,173.614,251.098,263.462,1.395,604.242,108.764,547.629,-0.469,0.715,87.227,0.754,0.76,0.818,196.996,166.107,196.759,164.939
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0019.tif,430.961,555.972,173.9,253.553,261.469,1.409,607.065,109.272,557.313,1.341,0.75,84.967,0.78,0.777,0.835,196.529,165.741,196.263,164.762
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0020.tif,425.485,567.131,172.063,256.263,266.619,1.424,605.756,109.036,559.076,-8.056,0.815,81.021,0.82,0.791,0.855,197.682,165.94,197.466,165.087
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0021.tif,435.89,564.086,171.672,249.493,260.046,1.386,604.175,108.752,557.282,-6.805,0.828,81.33,0.805,0.782,0.857,197.46,165.96,197.512,164.892
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0022.tif,440.27,559.069,172.961,247.375,257.229,1.374,605.067,108.912,547.222,-11.846,0.795,83.405,0.781,0.765,0.847,197.735,166.405,197.776,165.081
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0023.tif,436.437,543.796,172.405,250.891,264.838,1.394,608.324,109.498,536.006,-7.79,0.791,83.262,0.828,0.772,0.842,198.038,166.13,197.859,165.059
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0024.tif,436.985,539.043,170.787,248.471,262.908,1.38,603.211,108.578,533.003,-6.04,0.82,81.845,0.806,0.785,0.848,197.952,165.93,197.836,164.848
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0025.tif,440.818,560.489,172.763,248.766,258.774,1.382,609.226,109.661,547.519,-12.97,0.79,83.753,0.783,0.792,0.838,197.402,165.806,197.319,164.64
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0026.tif,433.699,550.582,172.837,253.042,264.087,1.406,609.689,109.744,542.987,-7.595,0.815,81.757,0.815,0.792,0.847,197.556,165.13,197.512,164.138
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0027.tif,459.984,558.624,176.8,239.617,241.616,1.331,612.334,110.22,551.628,-6.996,0.54,103.448,0.637,0.726,0.752,197.364,166.365,197.599,163.955
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0028.tif,424.39,562.892,171.74,258.843,276.335,1.438,610.281,109.851,553.846,-9.047,0.842,79.572,0.839,0.789,0.858,197.417,164.508,197.375,163.603
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0029.tif,427.676,556.344,170.792,256.196,271.982,1.423,608.716,109.569,558.148,1.805,0.827,80.635,0.833,0.793,0.855,197.798,164.608,197.685,163.485
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0030.tif,423.842,570.877,171.282,257.27,274.856,1.429,605.79,109.042,558.332,-12.545,0.808,81.18,0.819,0.782,0.849,197.683,164.611,197.743,163.55
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0031.tif,413.986,554.947,170.767,262.98,286.472,1.461,604.833,108.87,559.851,4.903,0.831,79.135,0.843,0.772,0.847,197.864,164.792,197.857,163.827
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0032.tif,406.867,567.834,173.446,267.165,288.143,1.484,603.892,108.701,564.108,-3.726,0.76,82.032,0.823,0.771,0.829,197.845,164.471,197.836,163.601
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0033.tif,401.938,568.111,173.848,270.322,290.919,1.502,603.627,108.653,570.789,2.679,0.872,76.088,0.858,0.791,0.858,198.056,164.872,198.033,163.609
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0034.tif,410.7,595.14,176.624,264.239,281.748,1.468,602.904,108.523,583.581,-11.559,0.806,80.029,0.8,0.795,0.846,198.564,164.891,198.4,163.967
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0035.tif,410.7,578.598,177.159,264.243,279.607,1.468,602.916,108.525,575.958,-2.641,0.825,79.094,0.806,0.787,0.85,198.764,165.059,198.573,164.072
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0036.tif,402.486,568.045,174.891,270.571,291.445,1.503,605.005,108.901,568.206,0.161,0.867,76.365,0.83,0.796,0.859,198.471,165.053,198.414,164.021
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0037.tif,415.081,573.006,177.791,263.559,278.743,1.464,607.768,109.398,567.647,-5.359,0.81,80.224,0.779,0.793,0.853,198.694,165.505,198.721,164.227
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0038.tif,410.152,575.992,174.122,264.327,280.639,1.468,602.302,108.414,572.823,-3.169,0.819,79.306,0.797,0.799,0.852,198.746,165.354,198.802,164.291
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0039.tif,435.342,582.009,180.77,249.742,255.1,1.387,604.018,108.723,578.556,-3.453,0.678,89.81,0.683,0.759,0.82,198.112,166.512,198.295,164.55
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0040.tif,432.604,597.958,181.517,250.688,253.637,1.393,602.493,108.449,589.341,-8.617,0.699,88.211,0.675,0.749,0.825,197.951,166.515,198.208,164.703
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0041.tif,465.46,580.119,187.995,234.045,217.784,1.3,605.215,108.939,571.505,-8.614,0.545,103.634,0.62,0.708,0.762,196.899,168.391,197.951,164.906
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0042.tif,450.127,573.779,186.967,240.39,234.304,1.335,601.144,108.206,564.697,-9.082,0.635,94.406,0.618,0.756,0.824,197.538,167.696,198.058,164.921
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0043.tif,439.723,591.321,187.649,246.017,242.699,1.367,600.995,108.179,579.683,-11.638,0.609,95.273,0.639,0.74,0.82,197.446,167.372,197.982,164.876
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0044.tif,434.247,588.191,190.054,249.973,241.623,1.389,603.055,108.55,586.071,-2.119,0.596,95.723,0.628,0.752,0.808,196.98,167.366,197.45,164.813
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0045.tif,415.081,603.217,187.217,262.795,268.094,1.46,606.007,109.081,602.607,-0.61,0.766,82.543,0.76,0.785,0.841,196.84,166.028,197.166,164.655
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0046.tif,473.674,566.857,191.09,230.543,206.51,1.281,606.679,109.202,566.291,-0.567,0.406,121.033,0.634,0.647,0.75,195.446,167.828,196.809,164.379
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0047.tif,485.174,578.83,192.994,226.773,192.735,1.26,611.247,110.024,567.163,-11.667,0.54,106.267,0.61,0.729,0.766,194.938,168.396,196.55,164.583
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0048.tif,499.411,569.926,191.756,222.423,185.43,1.236,617.113,111.08,568.734,-1.192,0.588,103.268,0.62,0.744,0.778,195.053,168.194,196.492,164.474
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0049.tif,496.126,565.622,190.722,224.641,187.086,1.248,619.168,111.45,566.794,1.172,0.735,92.107,0.623,0.806,0.84,195.64,168.083,196.76,164.543
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0050.tif,484.626,572.124,189.142,228.943,204.126,1.272,616.399,110.952,570.665,-1.458,0.66,96.094,0.615,0.739,0.819,196.285,167.888,197.344,164.516
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0051.tif,503.244,558,189.441,222.317,185.266,1.235,621.554,111.88,560.533,2.533,0.601,102.581,0.596,0.738,0.781,196.433,168.756,197.704,164.961
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0052.tif,501.602,559.494,189.665,224.469,193.732,1.247,625.522,112.594,555.025,-4.469,0.688,95.748,0.62,0.767,0.819,196.274,168.892,197.468,165.108
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0053.tif,493.935,556.385,188.316,226.486,197.702,1.258,621.497,111.87,556.045,-0.34,0.711,93.449,0.621,0.773,0.821,196.488,168.919,197.619,165.258
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0054.tif,494.483,557.76,186.747,225.314,200.452,1.252,618.966,111.414,555.14,-2.62,0.665,96.648,0.613,0.748,0.805,195.975,169.066,197.302,165.354
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0055.tif,493.388,550.738,186.522,227.172,201.985,1.262,622.689,112.084,551.276,0.538,0.637,98.686,0.637,0.758,0.786,195.768,169.22,197.104,165.447
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0056.tif,508.173,548.127,185.283,219.991,188.839,1.222,621.076,111.794,551.311,3.184,0.61,102.334,0.648,0.733,0.79,195.339,169.872,196.967,165.621
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0057.tif,511.458,549.157,186.157,218.631,185.936,1.215,621.225,111.821,549.187,0.031,0.612,102.453,0.638,0.724,0.785,195.11,169.893,197.059,165.602
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0058.tif,510.363,559.895,187.224,221.028,185.97,1.228,626.691,112.804,558.998,-0.897,0.638,100.256,0.637,0.741,0.787,196.036,169.06,197.142,165.537
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0059.tif,533.91,569.271,189.275,211.954,163.975,1.178,628.69,113.164,570.321,1.049,0.607,105.138,0.61,0.733,0.779,195.908,169.887,197.257,165.694
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0060.tif,522.41,563.031,186.76,215.658,175.493,1.198,625.898,112.662,558.127,-4.904,0.667,99.173,0.584,0.746,0.812,196.045,169.699,197.698,165.801
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0061.tif,523.506,555.633,186.023,215.211,172.552,1.196,625.911,112.664,559.057,3.425,0.723,95.376,0.618,0.767,0.825,196.571,169.702,198.02,165.912
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0062.tif,510.911,557.3,186.09,221.363,186.85,1.23,628.314,113.097,551.48,-5.821,0.735,93.482,0.631,0.783,0.835,196.636,169.365,197.714,165.712
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0063.tif,518.03,556.35,186.798,218.47,183.582,1.214,628.745,113.174,557.547,1.197,0.676,98.166,0.641,0.763,0.813,195.721,169.514,197.26,165.439
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0064.tif,537.196,560.503,187.914,210.437,162.53,1.169,628.033,113.046,555.184,-5.319,0.669,100.443,0.617,0.767,0.818,195.07,170.108,196.983,165.342
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0065.tif,538.291,560.576,186.031,210.382,165.637,1.169,629.148,113.247,557.634,-2.942,0.493,117.13,0.608,0.684,0.758,195.925,170.038,197.053,165.388
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0066.tif,484.626,549.912,183.516,232.61,212.09,1.292,626.271,112.729,549.238,-0.675,0.669,95.426,0.723,0.772,0.805,196.924,167.95,197.093,165.051
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0067.tif,482.436,536.138,181.374,232.314,216.792,1.291,622.647,112.076,537.452,1.314,0.589,101.471,0.658,0.756,0.775,196.469,168.064,197.107,164.914
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0068.tif,531.172,546.133,185.594,212.678,174.472,1.182,627.604,112.969,546.698,0.564,0.441,123.068,0.582,0.684,0.75,195.629,169.449,197.267,164.729
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0069.tif,559.1,551.944,184.43,202.046,145.963,1.122,627.576,112.964,543.092,-8.853,0.646,104.315,0.549,0.797,0.794,195.748,170.358,197.629,164.907
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0070.tif,567.861,551.032,185.758,200.538,143.565,1.114,632.653,113.878,546.413,-4.619,0.623,107.054,0.585,0.759,0.781,196.188,170.849,198.188,165.185
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0071.tif,579.908,542.621,185.292,196.985,135.808,1.094,634.63,114.233,546.246,3.625,0.607,109.549,0.609,0.756,0.771,195.827,171.403,198.09,165.404
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0072.tif,509.268,544.953,184.424,221.51,194.348,1.231,626.711,112.808,538.058,-6.894,0.439,120.69,0.589,0.66,0.753,197.338,169.602,198.49,165.302
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0073.tif,539.386,544.326,185.31,211.68,167.328,1.176,634.318,114.177,535.237,-9.089,0.4,130.241,0.611,0.64,0.727,197.587,170.338,199.132,165.438
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos5_0074.tif,555.266,535.907,186.16,206.147,152.884,1.145,635.926,114.467,536.68,0.773,0.371,137.233,0.637,0.624,0.717,197.677,170.926,198.94,165.704
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0000.tif,582.646,379.557,117.853,147.226,116.578,0.818,476.56,85.781,374.358,-5.199,0.526,117.986,0.691,0.723,0.73,68.697,187.611,69.379,189.427
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0000.tif,430.961,522.55,170.147,253.242,269.289,1.407,606.32,109.138,521.803,-0.746,0.69,88.582,0.87,0.754,0.807,193.55,158.948,193.7,158
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0001.tif,639.597,370.326,111.026,137.925,110.438,0.766,490.092,88.216,372.567,2.241,0.488,128.382,0.74,0.737,0.72,67.651,188.415,68.345,190.027
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0001.tif,434.247,547.013,170.705,252.2,265.007,1.401,608.428,109.517,540.715,-6.298,0.722,86.925,0.864,0.746,0.805,193.078,159.425,193.24,158.341
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0002.tif,655.477,349.334,103.315,129.125,101.733,0.717,470.213,84.638,353.093,3.759,0.541,123.402,0.795,0.731,0.717,69.072,189.117,69.117,190.483
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0002.tif,436.437,524.837,170.708,248.592,262.674,1.381,602.748,108.495,520.286,-4.551,0.635,92.903,0.818,0.736,0.778,192.93,159.281,193.352,158.249
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0003.tif,671.358,327.919,94.9,126.342,105.503,0.702,471.228,84.821,327.96,0.041,0.493,130.761,0.786,0.711,0.719,68.739,189.908,68.724,190.803
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0003.tif,440.818,525.071,171.019,245.646,258.928,1.365,601.584,108.285,514.659,-10.412,0.713,88.166,0.864,0.757,0.805,192.483,159.056,193.22,158.006
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0004.tif,441.913,529.102,171.882,245.778,255.445,1.365,603.403,108.612,526.293,-2.809,0.76,85.497,0.853,0.759,0.836,192.805,159.306,193.377,158.149
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0005.tif,436.437,526.449,171.062,246.746,257.409,1.371,598.274,107.689,525.408,-1.041,0.774,84.196,0.841,0.772,0.84,192.795,159.306,193.282,157.932
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0006.tif,435.89,563.527,174.073,250.835,260.687,1.394,607.424,109.336,546.977,-16.55,0.694,88.828,0.845,0.765,0.796,192.783,158.861,193.156,157.804
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0007.tif,498.864,551.764,181.822,220.295,197.068,1.224,610.538,109.897,542.597,-9.167,0.399,125.341,0.766,0.646,0.68,189.023,157.81,192.407,157.605
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_3_MMStack_Pos6_0008.tif,440.27,541.607,174.039,246.424,252.915,1.369,602.739,108.493,537.528,-4.079,0.699,88.985,0.851,0.76,0.81,191.634,158.31,192.224,157.266
